game,date,num_1,num_X,num_2,link
Hull City - Blackburn Rovers,2026-01-11T14:30:00Z,2.57,3.59,2.62,https://www.pinnacle.com/en/soccer/leagues/1979
Swansea City - West Bromwich Albion,2026-01-11T14:30:00Z,2.51,3.21,2.95,https://www.pinnacle.com/en/soccer/leagues/1979
Everton - Sunderland,2026-01-10T12:15:00Z,1.97,3.34,4.12,https://www.pinnacle.com/en/soccer/leagues/1979
Grimsby Town - Weston Super Mare,2026-01-10T17:45:00Z,1.18,7.08,11.08,https://www.pinnacle.com/en/soccer/leagues/1979
Preston North End - Wigan Athletic,2026-01-09T19:30:00Z,1.97,3.79,3.5,https://www.pinnacle.com/en/soccer/leagues/1979
Sheffield United - Mansfield Town,2026-01-11T14:30:00Z,1.47,4.47,6.27,https://www.pinnacle.com/en/soccer/leagues/1979
Wrexham - Nottingham Forest,2026-01-09T19:30:00Z,5.36,3.99,1.62,https://www.pinnacle.com/en/soccer/leagues/1979
Ipswich Town - Blackpool,2026-01-10T15:00:00Z,1.31,5.44,8.59,https://www.pinnacle.com/en/soccer/leagues/1979
Cambridge United - Birmingham City,2026-01-10T17:45:00Z,3.73,3.91,1.87,https://www.pinnacle.com/en/soccer/leagues/1979
West Ham United - Queens Park Rangers,2026-01-11T14:30:00Z,1.55,4.73,4.99,https://www.pinnacle.com/en/soccer/leagues/1979
MK Dons - Oxford United,2026-01-09T19:30:00Z,2.69,3.63,2.46,https://www.pinnacle.com/en/soccer/leagues/1979
Sheffield Wednesday - Brentford,2026-01-10T15:00:00Z,6.56,4.86,1.43,https://www.pinnacle.com/en/soccer/leagues/1979
Derby County - Leeds United,2026-01-11T12:00:00Z,5.53,3.8,1.64,https://www.pinnacle.com/en/soccer/leagues/1979
Burnley - Millwall,2026-01-10T15:00:00Z,1.67,3.77,5.26,https://www.pinnacle.com/en/soccer/leagues/1979
Newcastle United - Bournemouth,2026-01-10T15:00:00Z,1.88,3.86,3.81,https://www.pinnacle.com/en/soccer/leagues/1979
Wolverhampton - Shrewsbury Town,2026-01-10T12:15:00Z,1.23,6.17,10.33,https://www.pinnacle.com/en/soccer/leagues/1979
Salford City - Swindon Town,2026-01-10T15:00:00Z,2.29,3.47,2.93,https://www.pinnacle.com/en/soccer/leagues/1979
Cheltenham Town - Leicester City,2026-01-10T12:15:00Z,5.74,4.31,1.52,https://www.pinnacle.com/en/soccer/leagues/1979
Charlton Athletic - Chelsea,2026-01-10T20:00:00Z,7.45,5.1,1.38,https://www.pinnacle.com/en/soccer/leagues/1979
Boreham Wood - Burton Albion,2026-01-10T15:00:00Z,2.07,3.69,3.32,https://www.pinnacle.com/en/soccer/leagues/1979
Portsmouth - Arsenal,2026-01-11T14:00:00Z,11.14,6.47,1.22,https://www.pinnacle.com/en/soccer/leagues/1979
Tottenham Hotspur - Aston Villa,2026-01-10T17:45:00Z,2.42,3.43,2.9,https://www.pinnacle.com/en/soccer/leagues/1979
Manchester United - Brighton,2026-01-11T16:30:00Z,1.72,4.06,4.41,https://www.pinnacle.com/en/soccer/leagues/1979
Port Vale - Fleetwood Town,2026-01-09T19:30:00Z,1.58,4.12,5.35,https://www.pinnacle.com/en/soccer/leagues/1979
Norwich City - Walsall,2026-01-11T14:30:00Z,1.67,3.99,4.77,https://www.pinnacle.com/en/soccer/leagues/1979
Bristol City - Watford,2026-01-10T17:45:00Z,2.32,3.39,3.09,https://www.pinnacle.com/en/soccer/leagues/1979
Stoke City - Coventry City,2026-01-10T15:00:00Z,3.13,3.42,2.28,https://www.pinnacle.com/en/soccer/leagues/1979
Fulham - Middlesbrough,2026-01-10T15:00:00Z,1.7,3.86,4.79,https://www.pinnacle.com/en/soccer/leagues/1979
Liverpool - Barnsley,2026-01-12T19:45:00Z,1.15,8.71,13.23,https://www.pinnacle.com/en/soccer/leagues/1979
Macclesfield - Crystal Palace,2026-01-10T12:15:00Z,12.63,7.78,1.17,https://www.pinnacle.com/en/soccer/leagues/1979
Doncaster Rovers - Southampton,2026-01-10T15:00:00Z,4.21,3.93,1.76,https://www.pinnacle.com/en/soccer/leagues/1979
Central Coast Mariners - Brisbane Roar,2025-12-31T08:00:00Z,3.38,3.41,2.17,https://www.pinnacle.com/en/soccer/leagues/1766
Newcastle Jets - Macarthur FC,2025-12-26T08:35:00Z,1.91,4.12,3.63,https://www.pinnacle.com/en/soccer/leagues/1766
Adelaide United - Western Sydney Wanderers,2025-12-27T08:35:00Z,2.35,3.84,2.75,https://www.pinnacle.com/en/soccer/leagues/1766
Melbourne Victory - Wellington Phoenix,2025-12-29T08:00:00Z,1.63,4.48,4.59,https://www.pinnacle.com/en/soccer/leagues/1766
Melbourne City - Perth Glory,2025-12-28T08:00:00Z,1.63,4.18,4.91,https://www.pinnacle.com/en/soccer/leagues/1766
USM Khenchela - CS Constantine,2025-12-26T14:00:00Z,2.21,2.59,4.17,https://www.pinnacle.com/en/soccer/leagues/8667
ES Mostaganem - Ben Aknoun,2025-12-29T13:00:00Z,2.14,2.81,3.9,https://www.pinnacle.com/en/soccer/leagues/8667
AC Paradou - MB Rouisset,2025-12-27T13:00:00Z,2.13,2.85,3.88,https://www.pinnacle.com/en/soccer/leagues/8667
Kabylie - ASO Chlef,2025-12-27T16:00:00Z,1.53,3.63,6.8,https://www.pinnacle.com/en/soccer/leagues/8667
Olympique Akbou - USM Alger,2025-12-27T13:00:00Z,2.83,2.72,2.78,https://www.pinnacle.com/en/soccer/leagues/8667
Belouizdad - ES Setif,2025-12-25T18:30:00Z,1.6,3.3,6.41,https://www.pinnacle.com/en/soccer/leagues/8667
JS Saoura - MC El Bayadh,2025-12-26T14:00:00Z,1.41,4.01,8.45,https://www.pinnacle.com/en/soccer/leagues/8667
Olancho - Platense FC,2025-12-25T23:00:00Z,1.99,3.16,3.27,https://www.pinnacle.com/en/soccer/leagues/196865
Al-Seeb - Bidiyah,2025-12-25T14:00:00Z,1.2,5.12,11.68,https://www.pinnacle.com/en/soccer/leagues/283910
Al-Seeb - Bidiyah,2025-12-25T14:00:00Z,1.2,5.12,11.68,https://www.pinnacle.com/en/soccer/leagues/283910
Eastbourne Borough - Worthing,2025-12-26T12:00:00Z,4.09,3.8,1.75,https://www.pinnacle.com/en/soccer/leagues/1952
Chesham United - Hemel Hempstead Town,2025-12-26T13:00:00Z,3.18,3.11,2.26,https://www.pinnacle.com/en/soccer/leagues/1952
Dorking Wanderers - Horsham,2025-12-26T15:00:00Z,1.86,3.49,3.92,https://www.pinnacle.com/en/soccer/leagues/1952
Chippenham Town - Bath City,2025-12-26T15:00:00Z,2.96,3.25,2.31,https://www.pinnacle.com/en/soccer/leagues/1952
Torquay United - Weston Super Mare,2025-12-26T15:00:00Z,1.84,3.62,3.85,https://www.pinnacle.com/en/soccer/leagues/1952
Farnborough - Hampton and Richmond Borough,2025-12-26T15:00:00Z,1.79,3.97,3.72,https://www.pinnacle.com/en/soccer/leagues/1952
Enfield Town - Chelmsford City,2025-12-26T15:00:00Z,3.29,3.35,2.11,https://www.pinnacle.com/en/soccer/leagues/1952
Dagenham and Redbridge - Hornchurch,2025-12-26T13:00:00Z,2.42,3.3,2.77,https://www.pinnacle.com/en/soccer/leagues/1952
Maidenhead United - Slough Town,2025-12-26T15:00:00Z,1.37,4.78,7.35,https://www.pinnacle.com/en/soccer/leagues/1952
Ebbsfleet United - Tonbridge Angels,2025-12-26T13:00:00Z,1.6,3.94,4.97,https://www.pinnacle.com/en/soccer/leagues/1952
Maidstone United - Dover Athletic,2025-12-26T13:00:00Z,1.61,4.06,4.76,https://www.pinnacle.com/en/soccer/leagues/1952
Salisbury - Totton,2025-12-26T15:00:00Z,2.32,3.26,2.93,https://www.pinnacle.com/en/soccer/leagues/1952
Moreirense - Tondela,2026-01-11T18:00:00Z,2.35,3.13,3.28,https://www.pinnacle.com/en/soccer/leagues/2386
Porto - AVS,2025-12-29T20:15:00Z,1.12,8.84,20.84,https://www.pinnacle.com/en/soccer/leagues/2386
Casa Pia - Vitoria Guimaraes,2025-12-28T15:30:00Z,3.4,3.1,2.31,https://www.pinnacle.com/en/soccer/leagues/2386
Estoril - Alverca,2025-12-27T20:30:00Z,2.24,3.46,3.17,https://www.pinnacle.com/en/soccer/leagues/2386
Arouca - Gil Vicente,2025-12-28T15:30:00Z,3.99,3.31,2.01,https://www.pinnacle.com/en/soccer/leagues/2386
Famalicao - Estrela da Amadora,2025-12-27T18:00:00Z,1.59,3.95,5.82,https://www.pinnacle.com/en/soccer/leagues/2386
Sporting CP - Rio Ave,2025-12-28T20:30:00Z,1.14,8.95,15.32,https://www.pinnacle.com/en/soccer/leagues/2386
Braga - Benfica,2025-12-28T18:00:00Z,3.43,3.34,2.18,https://www.pinnacle.com/en/soccer/leagues/2386
Nacional da Madeira - Santa Clara,2026-01-11T15:30:00Z,3.25,3.03,2.43,https://www.pinnacle.com/en/soccer/leagues/2386
Istanbul Basaksehir - Karagumruk,2026-01-17T14:00:00Z,1.43,4.67,6.97,https://www.pinnacle.com/en/soccer/leagues/2592
Kasimpasa - Antalyaspor,2026-01-18T11:30:00Z,2.27,3.23,3.35,https://www.pinnacle.com/en/soccer/leagues/2592
Galatasaray - Gaziantep,2026-01-17T17:00:00Z,1.2,7.2,11.12,https://www.pinnacle.com/en/soccer/leagues/2592
Besiktas - Kayserispor,2026-01-19T17:00:00Z,1.38,5.22,7.0,https://www.pinnacle.com/en/soccer/leagues/2592
Kocaelispor - Trabzonspor,2026-01-18T14:00:00Z,2.69,3.3,2.67,https://www.pinnacle.com/en/soccer/leagues/2592
Konyaspor - Eyupspor,2026-01-19T14:00:00Z,1.87,3.65,4.11,https://www.pinnacle.com/en/soccer/leagues/2592
Alanyaspor - Fenerbahce,2026-01-18T17:00:00Z,6.02,4.55,1.49,https://www.pinnacle.com/en/soccer/leagues/2592
Goztepe - Caykur Rizespor,2026-01-19T17:00:00Z,1.88,3.45,4.29,https://www.pinnacle.com/en/soccer/leagues/2592
Genclerbirligi - Samsunspor,2026-01-18T14:00:00Z,2.95,3.34,2.43,https://www.pinnacle.com/en/soccer/leagues/2592
Al Ramtha SC - Al-Ahli Amman,2025-12-25T15:00:00Z,6.02,4.48,1.38,https://www.pinnacle.com/en/soccer/leagues/275590
Ethiopian Medhin - Sidama Bunna,2025-12-26T13:00:00Z,3.37,2.68,2.33,https://www.pinnacle.com/en/soccer/leagues/211244
Adama City - Mekelakeya,2025-12-26T12:00:00Z,3.09,2.58,2.59,https://www.pinnacle.com/en/soccer/leagues/211244
Saint George - Ethiopia Nigd Bank,2025-12-25T15:00:00Z,2.71,2.45,3.24,https://www.pinnacle.com/en/soccer/leagues/211244
Portsmouth - Queens Park Rangers,2025-12-26T15:00:00Z,2.96,3.46,2.37,https://www.pinnacle.com/en/soccer/leagues/1977
Norwich City - Charlton Athletic,2025-12-26T15:00:00Z,1.99,3.52,3.76,https://www.pinnacle.com/en/soccer/leagues/1977
Stoke City - Preston North End,2025-12-26T15:00:00Z,2.15,3.25,3.59,https://www.pinnacle.com/en/soccer/leagues/1977
Birmingham City - Derby County,2025-12-26T12:30:00Z,1.91,3.51,4.31,https://www.pinnacle.com/en/soccer/leagues/1977
Millwall - Ipswich Town,2025-12-26T13:00:00Z,3.81,3.42,2.06,https://www.pinnacle.com/en/soccer/leagues/1977
Sheffield Wednesday - Hull City,2025-12-26T15:00:00Z,3.74,3.63,1.96,https://www.pinnacle.com/en/soccer/leagues/1977
Leicester City - Watford,2025-12-26T15:00:00Z,2.34,3.32,3.11,https://www.pinnacle.com/en/soccer/leagues/1977
Coventry City - Swansea City,2025-12-26T15:00:00Z,1.66,3.55,4.4,https://www.pinnacle.com/en/soccer/leagues/1977
West Bromwich Albion - Bristol City,2025-12-26T15:00:00Z,2.12,3.42,3.49,https://www.pinnacle.com/en/soccer/leagues/1977
Oxford United - Southampton,2025-12-26T15:00:00Z,3.83,3.98,1.85,https://www.pinnacle.com/en/soccer/leagues/1977
Middlesbrough - Blackburn Rovers,2025-12-26T15:00:00Z,1.79,3.67,4.48,https://www.pinnacle.com/en/soccer/leagues/1977
Wrexham - Sheffield United,2025-12-26T17:30:00Z,3.35,3.45,2.16,https://www.pinnacle.com/en/soccer/leagues/1977
Melbourne City - Perth Glory,2025-12-28T05:15:00Z,1.27,5.53,9.11,https://www.pinnacle.com/en/soccer/leagues/10030
Newcastle Jets - Canberra United,2025-12-27T07:00:00Z,3.18,3.53,2.13,https://www.pinnacle.com/en/soccer/leagues/10030
Sydney FC - Brisbane Roar,2025-12-28T06:00:00Z,2.84,3.69,2.26,https://www.pinnacle.com/en/soccer/leagues/10030
Adelaide United - Western Sydney Wanderers,2025-12-27T05:50:00Z,1.7,3.92,4.35,https://www.pinnacle.com/en/soccer/leagues/10030
Central Coast Mariners - Melbourne Victory,2025-12-27T06:00:00Z,3.29,3.53,2.08,https://www.pinnacle.com/en/soccer/leagues/10030
Huddersfield Town - Port Vale,2025-12-26T15:00:00Z,1.75,3.68,4.59,https://www.pinnacle.com/en/soccer/leagues/1957
Cardiff City - Exeter City,2025-12-26T15:00:00Z,1.58,4.1,5.37,https://www.pinnacle.com/en/soccer/leagues/1957
Bradford City - Wigan Athletic,2025-12-26T15:00:00Z,1.96,3.56,3.75,https://www.pinnacle.com/en/soccer/leagues/1957
Barnsley - Mansfield Town,2025-12-26T15:00:00Z,1.93,3.62,3.82,https://www.pinnacle.com/en/soccer/leagues/1957
Bolton Wanderers - Rotherham United,2025-12-26T15:00:00Z,1.33,5.05,8.64,https://www.pinnacle.com/en/soccer/leagues/1957
Peterborough United - Leyton Orient,2025-12-26T15:00:00Z,2.15,3.59,3.21,https://www.pinnacle.com/en/soccer/leagues/1957
Luton Town - Wycombe Wanderers,2025-12-26T15:00:00Z,2.3,3.29,3.17,https://www.pinnacle.com/en/soccer/leagues/1957
Plymouth Argyle - Reading,2025-12-26T15:00:00Z,2.55,3.51,2.65,https://www.pinnacle.com/en/soccer/leagues/1957
Blackpool - Doncaster Rovers,2025-12-26T15:00:00Z,2.28,3.74,2.87,https://www.pinnacle.com/en/soccer/leagues/1957
Stockport County - Lincoln City,2025-12-26T15:00:00Z,2.24,3.32,3.26,https://www.pinnacle.com/en/soccer/leagues/1957
Burton Albion - Northampton Town,2025-12-26T15:00:00Z,2.18,3.26,3.45,https://www.pinnacle.com/en/soccer/leagues/1957
AFC Wimbledon - Stevenage,2025-12-26T15:00:00Z,2.94,2.81,2.79,https://www.pinnacle.com/en/soccer/leagues/1957
